class,path,name,rank,cves
payloads,payloads/singles/osx/aarch64/meterpreter_reverse_https,"OSX Meterpreter, Reverse HTTPS Inline",,
payloads,payloads/singles/osx/x64/shell_reverse_tcp,"OS X x64 Shell Reverse TCP",,
payloads,payloads/singles/osx/x64/meterpreter_reverse_tcp,"OSX Meterpreter, Reverse TCP Inline",,
payloads,payloads/singles/osx/x64/shell_bind_tcp,"OS X x64 Shell Bind TCP",,
payloads,payloads/singles/osx/x64/shell_find_tag,"OSX Command Shell, Find Tag Inline",,
payloads,payloads/singles/osx/x64/say,"OS X x64 say Shellcode",,
payloads,payloads/singles/osx/x64/exec,"OS X x64 Execute Command",,
payloads,payloads/singles/osx/x64/meterpreter_reverse_http,"OSX Meterpreter, Reverse HTTP Inline",,
payloads,payloads/singles/osx/x64/meterpreter_reverse_https,"OSX Meterpreter, Reverse HTTPS Inline",,
payloads,payloads/singles/osx/x86/shell_reverse_tcp,"OS X Command Shell, Reverse TCP Inline",,
payloads,payloads/singles/osx/x86/vforkshell_reverse_tcp,"OS X (vfork) Command Shell, Reverse TCP Inline",,
payloads,payloads/singles/osx/x86/shell_find_port,"OS X Command Shell, Find Port Inline",,
payloads,payloads/singles/osx/x86/shell_bind_tcp,"OS X Command Shell, Bind TCP Inline",,
payloads,payloads/singles/osx/x86/vforkshell_bind_tcp,"OS X (vfork) Command Shell, Bind TCP Inline",,
payloads,payloads/singles/osx/x86/exec,"OS X Execute Command",,
payloads,payloads/singles/osx/armle/shell_reverse_tcp,"Apple iOS Command Shell, Reverse TCP Inline",,
payloads,payloads/singles/osx/armle/shell_bind_tcp,"Apple iOS Command Shell, Bind TCP Inline",,
payloads,payloads/singles/osx/armle/vibrate,"Apple iOS iPhone Vibrate",,
payloads,payloads/singles/osx/ppc/shell_reverse_tcp,"OS X Command Shell, Reverse TCP Inline",,
payloads,payloads/singles/osx/ppc/shell_bind_tcp,"OS X Command Shell, Bind TCP Inline",,
payloads,payloads/singles/bsdi/x86/shell_reverse_tcp,"BSDi Command Shell, Reverse TCP Inline",,
payloads,payloads/singles/bsdi/x86/shell_find_port,"BSDi Command Shell, Find Port Inline",,
payloads,payloads/singles/bsdi/x86/shell_bind_tcp,"BSDi Command Shell, Bind TCP Inline",,
payloads,payloads/singles/bsd/x64/shell_reverse_tcp_small,"BSD x64 Command Shell, Reverse TCP Inline",,
payloads,payloads/singles/bsd/x64/shell_reverse_tcp,"BSD x64 Shell Reverse TCP",,
payloads,payloads/singles/bsd/x64/shell_bind_tcp,"BSD x64 Shell Bind TCP",,
payloads,payloads/singles/bsd/x64/shell_reverse_ipv6_tcp,"BSD x64 Command Shell, Reverse TCP Inline (IPv6)",,
payloads,payloads/singles/bsd/x64/shell_bind_ipv6_tcp,"BSD x64 Command Shell, Bind TCP Inline (IPv6)",,
payloads,payloads/singles/bsd/x64/shell_bind_tcp_small,"BSD x64 Command Shell, Bind TCP Inline",,
payloads,payloads/singles/bsd/x64/exec,"BSD x64 Execute Command",,
payloads,payloads/singles/bsd/vax/shell_reverse_tcp,"BSD Command Shell, Reverse TCP Inline",,
payloads,payloads/singles/bsd/x86/shell_reverse_tcp,"BSD Command Shell, Reverse TCP Inline",,
payloads,payloads/singles/bsd/x86/shell_reverse_tcp_ipv6,"BSD Command Shell, Reverse TCP Inline (IPv6)",,
payloads,payloads/singles/bsd/x86/shell_find_port,"BSD Command Shell, Find Port Inline",,
payloads,payloads/singles/bsd/x86/shell_bind_tcp,"BSD Command Shell, Bind TCP Inline",,
payloads,payloads/singles/bsd/x86/metsvc_reverse_tcp,"FreeBSD Meterpreter Service, Reverse TCP Inline",,
payloads,payloads/singles/bsd/x86/shell_find_tag,"BSD Command Shell, Find Tag Inline",,
payloads,payloads/singles/bsd/x86/exec,"BSD Execute Command",,
payloads,payloads/singles/bsd/x86/shell_bind_tcp_ipv6,"BSD Command Shell, Bind TCP Inline (IPv6)",,
payloads,payloads/singles/bsd/x86/metsvc_bind_tcp,"FreeBSD Meterpreter Service, Bind TCP",,
payloads,payloads/singles/bsd/sparc/shell_reverse_tcp,"BSD Command Shell, Reverse TCP Inline",,
payloads,payloads/singles/bsd/sparc/shell_bind_tcp,"BSD Command Shell, Bind TCP Inline",,
payloads,payloads/singles/linux/riscv32le/shell_reverse_tcp,"Linux Command Shell, Reverse TCP Inline",,
payloads,payloads/singles/linux/riscv32le/shell_bind_tcp,"Linux Command Shell, Bind TCP Inline",,
payloads,payloads/singles/linux/riscv32le/chmod,"Linux Chmod",,
payloads,payloads/singles/linux/riscv32le/exec,"Linux Execute Command",,
payloads,payloads/singles/linux/riscv32le/reboot,"Linux Reboot",,
payloads,payloads/singles/linux/armbe/meterpreter_reverse_tcp,"Linux Meterpreter, Reverse TCP Inline",,
payloads,payloads/singles/linux/armbe/shell_bind_tcp,"Linux ARM Big Endian Command Shell, Bind TCP Inline",,
payloads,payloads/singles/linux/armbe/meterpreter_reverse_http,"Linux Meterpreter, Reverse HTTP Inline",,
payloads,payloads/singles/linux/armbe/meterpreter_reverse_https,"Linux Meterpreter, Reverse HTTPS Inline",,
payloads,payloads/singles/linux/zarch/meterpreter_reverse_tcp,"Linux Meterpreter, Reverse TCP Inline",,
payloads,payloads/singles/linux/zarch/meterpreter_reverse_http,"Linux Meterpreter, Reverse HTTP Inline",,
payloads,payloads/singles/linux/zarch/meterpreter_reverse_https,"Linux Meterpreter, Reverse HTTPS Inline",,
payloads,payloads/singles/linux/aarch64/shell_reverse_tcp,"Linux Command Shell, Reverse TCP Inline",,
payloads,payloads/singles/linux/aarch64/meterpreter_reverse_tcp,"Linux Meterpreter, Reverse TCP Inline",,
payloads,payloads/singles/linux/aarch64/chmod,"Linux Chmod",,
payloads,payloads/singles/linux/aarch64/exec,"Linux Execute Command",,
payloads,payloads/singles/linux/aarch64/meterpreter_reverse_http,"Linux Meterpreter, Reverse HTTP Inline",,
payloads,payloads/singles/linux/aarch64/meterpreter_reverse_https,"Linux Meterpreter, Reverse HTTPS Inline",,
payloads,payloads/singles/linux/riscv64le/shell_reverse_tcp,"Linux Command Shell, Reverse TCP Inline",,
payloads,payloads/singles/linux/riscv64le/shell_bind_tcp,"Linux Command Shell, Bind TCP Inline",,
payloads,payloads/singles/linux/riscv64le/chmod,"Linux Chmod",,
payloads,payloads/singles/linux/riscv64le/exec,"Linux Execute Command",,
payloads,payloads/singles/linux/riscv64le/reboot,"Linux Reboot",,
payloads,payloads/singles/linux/mipsle/shell_reverse_tcp,"Linux Command Shell, Reverse TCP Inline",,
payloads,payloads/singles/linux/mipsle/meterpreter_reverse_tcp,"Linux Meterpreter, Reverse TCP Inline",,
payloads,payloads/singles/linux/mipsle/shell_bind_tcp,"Linux Command Shell, Bind TCP Inline",,
payloads,payloads/singles/linux/mipsle/exec,"Linux Execute Command",,
payloads,payloads/singles/linux/mipsle/meterpreter_reverse_http,"Linux Meterpreter, Reverse HTTP Inline",,
payloads,payloads/singles/linux/mipsle/reboot,"Linux Reboot",,
payloads,payloads/singles/linux/mipsle/meterpreter_reverse_https,"Linux Meterpreter, Reverse HTTPS Inline",,
payloads,payloads/singles/linux/multi/meterpreter_reverse_tcp,"Linux Meterpreter, Reverse TCP Inline",,
payloads,payloads/singles/linux/x64/shell_reverse_tcp,"Linux Command Shell, Reverse TCP Inline",,
payloads,payloads/singles/linux/x64/pingback_bind_tcp,"Linux x64 Pingback, Bind TCP Inline",,
payloads,payloads/singles/linux/x64/shell_find_port,"Linux Command Shell, Find Port Inline",,
payloads,payloads/singles/linux/x64/meterpreter_reverse_tcp,"Linux Meterpreter, Reverse TCP Inline",,
payloads,payloads/singles/linux/x64/shell_bind_tcp,"Linux Command Shell, Bind TCP Inline",,
payloads,payloads/singles/linux/x64/pingback_reverse_tcp,"Linux x64 Pingback, Reverse TCP Inline",,
payloads,payloads/singles/linux/x64/shell_reverse_ipv6_tcp,"Linux x64 Command Shell, Reverse TCP Inline (IPv6)",,
payloads,payloads/singles/linux/x64/shell_bind_ipv6_tcp,"Linux x64 Command Shell, Bind TCP Inline (IPv6)",,
payloads,payloads/singles/linux/x64/exec,"Linux Execute Command",,
payloads,payloads/singles/linux/x64/meterpreter_reverse_http,"Linux Meterpreter, Reverse HTTP Inline",,
payloads,payloads/singles/linux/x64/meterpreter_reverse_https,"Linux Meterpreter, Reverse HTTPS Inline",,
payloads,payloads/singles/linux/x64/shell_bind_tcp_random_port,"Linux Command Shell, Bind TCP Random Port Inline",,
payloads,payloads/singles/linux/x64/set_hostname,"Linux Set Hostname",,
payloads,payloads/singles/linux/mipsbe/shell_reverse_tcp,"Linux Command Shell, Reverse TCP Inline",,
payloads,payloads/singles/linux/mipsbe/meterpreter_reverse_tcp,"Linux Meterpreter, Reverse TCP Inline",,
payloads,payloads/singles/linux/mipsbe/shell_bind_tcp,"Linux Command Shell, Bind TCP Inline",,
payloads,payloads/singles/linux/mipsbe/exec,"Linux Execute Command",,
payloads,payloads/singles/linux/mipsbe/meterpreter_reverse_http,"Linux Meterpreter, Reverse HTTP Inline",,
payloads,payloads/singles/linux/mipsbe/reboot,"Linux Reboot",,
payloads,payloads/singles/linux/mipsbe/meterpreter_reverse_https,"Linux Meterpreter, Reverse HTTPS Inline",,
payloads,payloads/singles/linux/mips64/meterpreter_reverse_tcp,"Linux Meterpreter, Reverse TCP Inline",,
payloads,payloads/singles/linux/mips64/meterpreter_reverse_http,"Linux Meterpreter, Reverse HTTP Inline",,
payloads,payloads/singles/linux/mips64/meterpreter_reverse_https,"Linux Meterpreter, Reverse HTTPS Inline",,
payloads,payloads/singles/linux/ppc64/shell_reverse_tcp,"Linux Command Shell, Reverse TCP Inline",,
payloads,payloads/singles/linux/ppc64/shell_find_port,"Linux Command Shell, Find Port Inline",,
payloads,payloads/singles/linux/ppc64/shell_bind_tcp,"Linux Command Shell, Bind TCP Inline",,
payloads,payloads/singles/linux/x86/shell_reverse_tcp,"Linux Command Shell, Reverse TCP Inline",,
payloads,payloads/singles/linux/x86/shell_reverse_tcp_ipv6,"Linux Command Shell, Reverse TCP Inline (IPv6)",,
payloads,payloads/singles/linux/x86/shell_find_port,"Linux Command Shell, Find Port Inline",,
payloads,payloads/singles/linux/x86/meterpreter_reverse_tcp,"Linux Meterpreter, Reverse TCP Inline",,
payloads,payloads/singles/linux/x86/shell_bind_tcp,"Linux Command Shell, Bind TCP Inline",,
payloads,payloads/singles/linux/x86/chmod,"Linux Chmod",,
payloads,payloads/singles/linux/x86/metsvc_reverse_tcp,"Linux Meterpreter Service, Reverse TCP Inline",,
payloads,payloads/singles/linux/x86/shell_find_tag,"Linux Command Shell, Find Tag Inline",,
payloads,payloads/singles/linux/x86/shell_bind_ipv6_tcp,"Linux Command Shell, Bind TCP Inline (IPv6)",,
payloads,payloads/singles/linux/x86/exec,"Linux Execute Command",,
payloads,payloads/singles/linux/x86/meterpreter_reverse_http,"Linux Meterpreter, Reverse HTTP Inline",,
payloads,payloads/singles/linux/x86/meterpreter_reverse_https,"Linux Meterpreter, Reverse HTTPS Inline",,
payloads,payloads/singles/linux/x86/read_file,"Linux Read File",,
payloads,payloads/singles/linux/x86/shell_bind_tcp_random_port,"Linux Command Shell, Bind TCP Random Port Inline",,
payloads,payloads/singles/linux/x86/adduser,"Linux Add User",,
payloads,payloads/singles/linux/x86/metsvc_bind_tcp,"Linux Meterpreter Service, Bind TCP",,
payloads,payloads/singles/linux/armle/shell_reverse_tcp,"Linux Command Shell, Reverse TCP Inline",,
payloads,payloads/singles/linux/armle/meterpreter_reverse_tcp,"Linux Meterpreter, Reverse TCP Inline",,
payloads,payloads/singles/linux/armle/shell_bind_tcp,"Linux Command Shell, Reverse TCP Inline",,
payloads,payloads/singles/linux/armle/chmod,"Linux Chmod",,
payloads,payloads/singles/linux/armle/exec,"Linux Execute Command",,
payloads,payloads/singles/linux/armle/meterpreter_reverse_http,"Linux Meterpreter, Reverse HTTP Inline",,
payloads,payloads/singles/linux/armle/meterpreter_reverse_https,"Linux Meterpreter, Reverse HTTPS Inline",,
payloads,payloads/singles/linux/armle/adduser,"Linux Add User",,
payloads,payloads/singles/linux/loongarch64/chmod,"Linux Chmod",,
payloads,payloads/singles/linux/loongarch64/exec,"Linux Execute Command",,
payloads,payloads/singles/linux/loongarch64/reboot,"Linux Reboot",,
payloads,payloads/singles/linux/ppc/shell_reverse_tcp,"Linux Command Shell, Reverse TCP Inline",,
payloads,payloads/singles/linux/ppc/shell_find_port,"Linux Command Shell, Find Port Inline",,
payloads,payloads/singles/linux/ppc/shell_bind_tcp,"Linux Command Shell, Bind TCP Inline",,
payloads,payloads/singles/apple_ios/aarch64/shell_reverse_tcp,"Apple iOS aarch64 Command Shell, Reverse TCP Inline",,
payloads,payloads/singles/apple_ios/aarch64/meterpreter_reverse_tcp,"Apple_iOS Meterpreter, Reverse TCP Inline",,
payloads,payloads/singles/apple_ios/aarch64/meterpreter_reverse_http,"Apple_iOS Meterpreter, Reverse HTTP Inline",,
payloads,payloads/singles/apple_ios/aarch64/meterpreter_reverse_https,"Apple_iOS Meterpreter, Reverse HTTPS Inline",,
payloads,payloads/singles/apple_ios/armle/meterpreter_reverse_tcp,"Apple_iOS Meterpreter, Reverse TCP Inline",,
payloads,payloads/singles/apple_ios/armle/meterpreter_reverse_http,"Apple_iOS Meterpreter, Reverse HTTP Inline",,
payloads,payloads/singles/apple_ios/armle/meterpreter_reverse_https,"Apple_iOS Meterpreter, Reverse HTTPS Inline",,
payloads,payloads/singles/aix/ppc/shell_reverse_tcp,"AIX Command Shell, Reverse TCP Inline",,
payloads,payloads/singles/aix/ppc/shell_find_port,"AIX Command Shell, Find Port Inline",,
payloads,payloads/singles/aix/ppc/shell_interact,"AIX execve Shell for inetd",,
payloads,payloads/singles/aix/ppc/shell_bind_tcp,"AIX Command Shell, Bind TCP Inline",,
payloads,payloads/singles/windows/aarch64/exec,"Windows AArch64 Command Execution",,
payloads,payloads/singles/windows/x64/loadlibrary,"Windows x64 LoadLibrary Path",,
payloads,payloads/singles/windows/x64/meterpreter_bind_tcp,"Windows Meterpreter Shell, Bind TCP Inline (x64)",,
payloads,payloads/singles/windows/x64/shell_reverse_tcp,"Windows x64 Command Shell, Reverse TCP Inline",,
payloads,payloads/singles/windows/x64/meterpreter_reverse_tcp,"Windows Meterpreter Shell, Reverse TCP Inline x64",,
payloads,payloads/singles/windows/x64/shell_bind_tcp,"Windows x64 Command Shell, Bind TCP Inline",,
payloads,payloads/singles/windows/x64/pingback_reverse_tcp,"Windows x64 Pingback, Reverse TCP Inline",,
payloads,payloads/singles/windows/x64/powershell_reverse_tcp_ssl,"Windows Interactive Powershell Session, Reverse TCP SSL",,
payloads,payloads/singles/windows/x64/exec,"exec",,
payloads,payloads/singles/windows/x64/download_exec,"Windows Download Execute",,
payloads,payloads/singles/windows/x64/powershell_bind_tcp,"Windows Interactive Powershell Session, Bind TCP",,
payloads,payloads/singles/windows/x64/meterpreter_reverse_http,"Windows Meterpreter Shell, Reverse HTTP Inline (x64)",,
payloads,payloads/singles/windows/x64/messagebox,"Windows MessageBox x64",,
payloads,payloads/singles/windows/x64/powershell_reverse_tcp,"Windows Interactive Powershell Session, Reverse TCP",,
payloads,payloads/singles/windows/x64/meterpreter_reverse_ipv6_tcp,"Windows Meterpreter Shell, Reverse TCP Inline (IPv6) (x64)",,
payloads,payloads/singles/windows/x64/meterpreter_reverse_https,"Windows Meterpreter Shell, Reverse HTTPS Inline (x64)",,
payloads,payloads/singles/windows/x64/meterpreter_bind_named_pipe,"Windows Meterpreter Shell, Bind Named Pipe Inline (x64)",,
encoders,encoders/riscv32le/longxor_tag,"Dword XOR Encoder (Tag-based)",low,
encoders,encoders/riscv32le/longxor_feedback,"XOR Encoder with Cipher Feedback",normal,
encoders,encoders/riscv32le/longxor,"XOR Encoder",normal,
encoders,encoders/riscv32le/byte_xori,"Byte XORi Encoder",normal,
encoders,encoders/cmd/base64,"Base64 Command Encoder",good,
encoders,encoders/cmd/generic_sh,"Generic Shell Variable Substitution Command Encoder",manual,
encoders,encoders/cmd/brace,"Bash Brace Expansion Command Encoder",low,
encoders,encoders/cmd/echo,"Echo Command Encoder",good,
encoders,encoders/cmd/printf_php_mq,"printf(1) via PHP magic_quotes Utility Command Encoder",manual,
encoders,encoders/cmd/ifs,"Bourne ${IFS} Substitution Command Encoder",low,
encoders,encoders/cmd/perl,"Perl Command Encoder",normal,
encoders,encoders/cmd/powershell_base64,"Powershell Base64 Command Encoder",excellent,
encoders,encoders/riscv64le/longxor_tag,"Dword XOR Encoder (Tag-based)",low,
encoders,encoders/riscv64le/longxor_feedback,"XOR Encoder with Cipher Feedback",normal,
encoders,encoders/riscv64le/longxor,"XOR Encoder",normal,
encoders,encoders/riscv64le/byte_xori,"Byte XORi Encoder",normal,
encoders,encoders/php/base64,"PHP Base64 Encoder",great,
encoders,encoders/php/minify,"PHP Minify Encoder",great,
encoders,encoders/php/hex,"PHP Hex Encoder",great,
encoders,encoders/mipsle/longxor,"XOR Encoder",,
encoders,encoders/mipsle/byte_xori,"Byte XORi Encoder",normal,
encoders,encoders/generic/eicar,"The EICAR Encoder",manual,
encoders,encoders/generic/none,"The 'none' Encoder",,
encoders,encoders/x64/xor_dynamic,"Dynamic key XOR Encoder",,
encoders,encoders/x64/xor_context,"Hostname-based Context Keyed Payload Encoder",,
encoders,encoders/x64/xor,"XOR Encoder",,
encoders,encoders/x64/zutto_dekiru,"Zutto Dekiru",manual,
encoders,encoders/mipsbe/longxor,"XOR Encoder",,
encoders,encoders/mipsbe/byte_xori,"Byte XORi Encoder",normal,
encoders,encoders/ruby/base64,"Ruby Base64 Encoder",great,
encoders,encoders/x86/opt_sub,"Sub Encoder (optimised)",manual,
encoders,encoders/x86/nonalpha,"Non-Alpha Encoder",low,
encoders,encoders/x86/service,"Register Service",manual,
encoders,encoders/x86/shikata_ga_nai,"Polymorphic XOR Additive Feedback Encoder",excellent,
encoders,encoders/x86/fnstenv_mov,"Variable-length Fnstenv/mov Dword XOR Encoder",,
encoders,encoders/x86/xor_dynamic,"Dynamic Key XOR Encoder",,
encoders,encoders/x86/call4_dword_xor,"Call+4 Dword XOR Encoder",,
encoders,encoders/x86/context_stat,"stat(2)-based Context Keyed Payload Encoder",manual,
encoders,encoders/x86/alpha_upper,"Alpha2 Alphanumeric Uppercase Encoder",low,
encoders,encoders/x86/alpha_mixed,"Alpha2 Alphanumeric Mixedcase Encoder",low,
encoders,encoders/x86/single_static_bit,"Single Static Bit",manual,
encoders,encoders/x86/avoid_utf8_tolower,"Avoid UTF8/tolower",manual,
encoders,encoders/x86/avoid_underscore_tolower,"Avoid underscore/tolower",manual,CVE-2012-2329
encoders,encoders/x86/countdown,"Single-byte XOR Countdown Encoder",,
encoders,encoders/x86/context_cpuid,"CPUID-based Context Keyed Payload Encoder",manual,
encoders,encoders/x86/unicode_mixed,"Alpha2 Alphanumeric Unicode Mixedcase Encoder",manual,
encoders,encoders/x86/jmp_call_additive,"Jump/Call XOR Additive Feedback Encoder",great,
encoders,encoders/x86/bmp_polyglot,"BMP Polyglot",manual,
encoders,encoders/x86/nonupper,"Non-Upper Encoder",low,
encoders,encoders/x86/xor_poly,"XOR POLY Encoder",,
encoders,encoders/x86/add_sub,"Add/Sub Encoder",manual,
encoders,encoders/x86/bloxor,"BloXor - A Metamorphic Block Based XOR Encoder",manual,
encoders,encoders/x86/context_time,"time(2)-based Context Keyed Payload Encoder",manual,
encoders,encoders/x86/unicode_upper,"Alpha2 Alphanumeric Unicode Uppercase Encoder",manual,
encoders,encoders/sparc/longxor_tag,"SPARC DWORD XOR Encoder",,
encoders,encoders/ppc/longxor_tag,"PPC LongXOR Encoder",,
encoders,encoders/ppc/longxor,"PPC LongXOR Encoder",,
nops,nops/riscv32le/simple,"Simple",,
nops,nops/cmd/generic,"Generic Command Nop Generator",,
